Date,spy,spy_lag1,sp500,nasdaq,dji,cac40,daxi,aord,hsi,nikkei,Price
2009/11/5,0.599998,0.150002,17.649902,10.659912,193.549804,66.219971,59.719727,-7.799804,461.660156,9.230469,105.660004
2009/11/6,1.689995,0.599998,7.360108,38.969971,19.270508,34.089844,49.790039,70.100097,137.789063,-35.090821,106.260002
2009/11/9,1.360001,1.689995,19.549926,18.780029,202.389649,51.370117,112.820312,98.399903,552.050781,127.04004,107.949997
2009/11/10,1,1.360001,4.180054,19.290039,24.410156,29.369873,5.929688,40.899902,-22.419922,-14.5,109.309998
2009/11/11,-0.309998,1,2.27002,0.449951,42.400391,-18.219971,24.810058,23.100098,126.330078,31.270507,110.309998
2009/11/12,-0.690002,-0.309998,-10.720093,-10.300048,-91.970704,-5.320068,3.919922,-24.399903,-279.130859,-128.259765,110
2009/11/13,1.069999,-0.690002,6.540039,20.630127,69.680664,42.610107,55.640137,-13.600097,408.65039,-9.050782,109.309998
2009/11/16,0.540001,1.069999,15.089966,12.810058,137.239258,13.040039,71,53.899902,210.378907,50.44043,110.379997
2009/11/17,0.340004,0.540001,0.21997,9.75,21.5,-0.010009,4.930176,-28.5,-26.009766,-111.349609,110.919998
2009/11/18,-0.75,0.340004,-3,-23.5,-0.939453,-31.620118,-9.479981,7,-79.519531,-31.370117,111.260002
2009/11/19,-1.260002,-0.75,-11.779907,-31.300049,-97.419922,-46.279785,-58.97998,-9.600098,-408.279297,-231.650391,110.510002
2009/11/20,1.470001,-1.260002,0.199951,23.879883,-7.780273,-5.990234,-35.550293,-44.399902,55.128906,0,109.25
2009/11/23,0.279999,1.470001,10.969971,5.73999,131.120117,13.190185,73.189941,36,155.929688,0,110.720001
2009/11/24,0.169998,0.279999,0.660034,-0.689941,-18.290039,32.800049,32.090332,-32.799805,-191.689453,-129.099609,111
2009/11/25,-2.769996,0.169998,-1.020019,-58.040039,19.270508,-199.090088,-214.140136,-16.300293,-882.009766,-124.700196,111.169998
2009/11/27,1.080001,-2.769996,-14.400025,19.969971,-142.460938,119.349854,111.319824,-81.699707,63.769531,-68.030273,108.400002
2009/11/30,1.439995,1.080001,7.820069,26.300048,34.050782,-12.349854,-37.959961,96.799805,125.730469,92.650391,109.480003
2009/12/1,0.360001,1.439995,10.140014,16.28003,126.620117,54.389893,117.620117,33.899902,589.089844,269.969726,110.919998
2009/12/2,0.270004,0.360001,1.559937,11.909912,-14.810547,53.940185,33.640137,32.800293,101.169922,155.229492,111.279999
2009/12/3,0.289993,0.270004,-10.159912,13.330078,-87.05957,-45.950195,-52.280274,-1.700195,-103.189454,312.220703,111.550003
2009/12/4,-0.929992,0.289993,5.089966,-12.399902,18.290039,53.390137,59.25,-50.799805,-13.259765,112.660157,111.839996
2009/12/7,-0.870003,-0.929992,-2.479981,-16.630127,-1.44043,-6.939942,-47.810058,-31,-81.060547,-52.090821,110.910004
2009/12/8,-0.459999,-0.870003,-11.970093,-4.699951,-102.570313,-52.580078,-91.09961,-16.200195,-400.369141,-30.86914,110.040001
2009/12/9,1.119995,-0.459999,7.619995,24.879882,53.150391,-19.630127,-26.550293,-26.899902,33.31836,-84.890625,109.580002
2009/12/10,0.410004,1.119995,5.27002,6.060059,67.410156,38.160157,67.780274,-24.300293,-142.289063,-6.049805,110.699997
2009/12/11,0.760002,0.410004,3.880005,1.350098,67.870117,44.689941,88.770019,23.90039,-157.859375,168.610352,111.110001
2009/12/14,-0.410004,0.760002,6.270019,1.22998,28.029297,-5.219971,12.629883,21.399903,393.189453,-73.160157,111.870003
2009/12/15,0.340004,-0.410004,-5.5,6.810059,-49.5,2.580078,-2.950195,12.299804,-191.910156,125.879883,111.459999
2009/12/16,-1.080002,0.340004,-2.25,-16.850098,-9.819336,10.879883,71.280273,0.899903,-174.460937,20.589844,111.800003
2009/12/17,-0.520004,-1.080002,-8.5,4.070068,-130.600586,-14.270019,-37.189941,-11.399903,-503.359375,-89.280274,110.720001
2009/12/18,0.560005,-0.520004,7.450074,26.469971,20.709961,-25.879883,-5.160156,5.600098,-52.189454,86.070313,110.199997
2009/12/21,0.809998,0.560005,9.199951,18.570068,84.570313,71.020019,97.390136,-13.899902,41.609375,59.290039,110.760002
2009/12/22,0.43,0.809998,4.329956,14.599854,49.650391,44.449952,26.909668,58,-35.96875,0,111.57
2009/12/23,0.190002,0.43,2.23999,16.73999,2.799804,-13.880127,0,40.199707,262.908204,0,112
2009/12/24,0.71,0.190002,6.450073,16.090088,50.790039,30.22998,0,0,243.341796,108.439453,112.190002
2009/12/28,0.11,0.71,1.02002,3.899902,29.919922,19.370117,32.929688,0,-77.691406,90.040039,112.900002
2009/12/29,-0.779999,0.11,-3.02002,-9.379882,-3.469726,-5.72998,-8.629883,47.5,-75.109375,95.660157,113.010002
2009/12/30,0.539994,-0.779999,1.069947,8.359863,4.149414,-0.77002,0,-1.300293,184.919922,0,112.230003
2009/12/31,-0.399994,0.539994,-10.039917,1.48999,-117.819336,-0.320068,0,22.800293,205.789063,0,112.769997
2010/1/4,0.889999,-0.399994,16.099975,12.860108,153.86914,60.219971,68.419921,22.09961,232.111328,110.100586,112.370003
2010/1/5,0.259995,0.889999,3.049927,0.439941,-19.839843,2.020019,-11.549804,43.90039,265.310547,-9.890625,113.260002
2010/1/6,-0.019997,0.259995,0.560059,-9.619873,6.390625,-8.48999,-15.590332,4.5,190.568359,33.200195,113.519997
2010/1/7,0.389999,-0.019997,4.25,-5.850098,35.290039,36.679932,11.820312,-16.800293,-265.279297,0.549805,113.5
2010/1/8,1.190003,0.389999,5.439941,32.540039,13.909179,28.760009,29.310059,19.300293,241.429688,0,113.889999
2010/1/11,-1.110001,1.190003,-2.149902,-27.5,42.550782,-27.209961,-18.540039,20.09961,-145.949219,0,115.080002
2010/1/12,-0.020004,-1.110001,-6.5,-7.820068,-34.770508,-64.25,-102.220215,-51.199707,-387.550781,25.13086,113.970001
2010/1/13,0.540001,-0.020004,8.369995,13.850098,52.070312,49.26001,61.910156,-12.899903,-119.669922,-17.410156,113.949997
2010/1/14,0.240005,0.540001,2.039917,13.669921,26.830078,1.73999,-2.520019,21.59961,-155.919922,139.339843,114.489998
2010/1/15,-1.11,0.240005,-11.689942,-25.95996,-98.620117,-62.209961,-91.229981,11,-233.980469,-50.580078,114.730003
2010/1/19,0.659996,-1.11,11.919922,13.290039,111.320313,27.630127,58.379883,-37.5,62.140625,-31.919922,113.620003
2010/1/20,-0.360001,0.659996,-9.269897,-6.080079,-115.780274,-40.580078,-85.469727,-19.199707,-350.419922,-130.120117,114.279999
2010/1/21,-2.720001,-0.360001,-23.190064,-42.46997,-214.330078,-115.71997,-142.560058,-63,-665.630859,35.419922,113.919998
2010/1/22,-0.989998,-2.720001,-23.089966,-35.469971,-214.480469,-46.430176,-72.830078,-69.700196,-79.410156,-261.900391,111.199997
2010/1/25,-0.870003,-0.989998,3.400025,-16.850098,20.25,-45.599854,-68.910157,0,112.320312,27.840821,110.209999
2010/1/26,-0.169998,-0.870003,-3.860108,-3.139892,-1.05957,21.629883,49.580079,0,-374.308594,-162.080078,109.339996
2010/1/27,1.020004,-0.169998,4.990113,20.01001,42.629883,42.530029,43.580078,-55.899902,16.529297,-34.339844,109.169998
2010/1/28,-1.150001,1.020004,-9.320069,-22.050049,-114.879883,-100.169921,-121.070313,6,-175.810547,-1.680664,110.190002
2010/1/29,-0.889999,-1.150001,-13.71997,-42.449951,-53.049805,1.149902,21.470215,-86.799805,-38.849609,-95.689453,109.040001
2010/2/1,1.11,-0.889999,16.160034,15.849853,117.139649,53.660156,76.75,-28,445.291016,98.620117,108.150002
2010/2/2,0.619995,1.11,10.619995,9.350098,105.600586,52.939942,50.910156,83.399903,53.189453,117.139648,109.260002
2010/2/3,-0.899994,0.619995,-3.420044,-4.620117,-18.610352,-27.350098,-43.990234,13.5,48.589843,6.399414,109.879997
2010/2/4,-2.420005,-0.899994,-33.130005,-44.469971,-269.429687,-126.51001,-155.479981,-57.5,-828.5,-272.179687,108.980003
2010/2/5,0.18,-2.420005,1.390015,8.180176,1.739258,-70.530029,-39.219726,-68.200196,-91.390625,-154.870117,106.559998
2010/2/8,0.389999,0.18,-5.449951,13,-95.149415,3.280029,8.839844,-7.899902,-121.349609,-130.859375,106.739998
2010/2/9,-0.079994,0.389999,9.619995,-5.640137,145.179688,39.729981,48.399902,14.899902,421.339844,147.649414,107.129997
2010/2/10,-0.18,-0.079994,-2.580078,-2.369873,-17.610352,21.560058,29.120117,-14.600097,180.689453,0,107.050003
2010/2/11,0.119995,-0.18,8.849975,12.599853,99.38086,-12.679931,-12.379883,55.200195,145.140625,0,106.870003
2010/2/12,1.870003,0.119995,3.180054,42.689942,-36.420899,-5.850098,22.619629,-12,0,-40.819336,106.989998
2010/2/16,1.409996,1.870003,17.01001,22.490234,160.670899,65.76001,67.100098,32.5,0,117.189454,108.860001
2010/2/17,-0.189995,1.409996,2.890014,0.349854,47.909179,11.880127,5.459961,83.899902,-123.089844,163.260742,110.269997
2010/2/18,0.540001,-0.189995,6.459961,10.110107,78.379883,-7.199952,-18.370117,-11,-273.279297,9.419922,110.080002
2010/2/19,0.93,0.540001,4.51001,17.589844,14.660157,68.819825,113.740234,-7,146.34961,-32.330078,110.620003
2010/2/22,-0.690002,0.93,-2.51001,-12.909912,-19.269532,-0.339844,-25.370117,49,-189.330078,25.569335,111.550003
2010/2/23,-0.720002,-0.690002,-11.599975,-15.610108,-99.160156,-66.900147,-93.319824,-5.399902,138.910156,-122.489257,110.860001
2010/2/24,-0.900001,-0.720002,5.349975,-13.779785,82.599609,-18.879882,-59.609864,-44.200195,154.960937,50.949218,110.139999
2010/2/25,1.529999,-0.900001,1.859986,25.819824,-45.189453,-13.949952,26.290039,-46.799805,145.449219,-149.019531,109.239998
2010/2/26,0.43,1.529999,2.260009,12.959961,4.689453,58.949952,63.859864,21,195.25,21.650391,110.769997
2010/3/1,1.170006,0.43,11.650025,31.670166,78.060547,31.079834,75.429687,54.899902,68.359375,70.459961,111.199997
2010/3/2,0.119995,1.170006,2.349975,5.75,2.120117,28.690185,30.94043,13.899903,94.84961,-5.240235,112.370003
2010/3/3,-0.040001,0.119995,-0.23999,-2.25,-9.75,14.069824,14.639648,34.600097,-32.478516,61.740235,112.489998
2010/3/4,0.920006,-0.040001,6,21.439942,48.59961,32.590088,42.330078,10,-162.839844,-1.080078,112.449997
2010/3/5,0.889999,0.920006,13.280029,22.23999,118.65039,78.229981,75.550293,31.200196,278.740235,283.509765,113.370003
2010/3/8,-0.330002,0.889999,-0.839965,-0.469971,-11.540039,-16.489991,-19.17041,26.399902,53.908203,29.200196,114.260002
2010/3/9,0.580002,-0.330002,2.659912,15.169922,7.889649,0.659913,10.189942,10.100098,139.90039,-11.470704,113.93
2010/3/10,0.189995,0.580002,3.73999,10.160156,0.850586,12.870117,30.410156,3.100097,39.541016,72.140625,114.510002
2010/3/11,1.25,0.189995,7.75,24.959961,50.789062,12.709961,31.399902,-5.300293,-83.259766,149.5,114.699997
2010/3/12,-0.689995,1.25,-3.179932,-14.150146,11.640625,-12.969971,-10.939941,8.100098,-213.380859,24.620118,115.949997
2010/3/15,0.549996,-0.689995,2.299927,5.400146,19.120117,-6.610107,1.560058,-33.399902,99.369141,-83.480469,115.260002
2010/3/16,0.950004,0.549996,9.109985,14.329834,43.830079,39.910156,64.120118,16.600097,47.810546,70.610351,115.809998
2010/3/17,0.349999,0.950004,6.190064,5.890137,47.080078,-17.360108,5.97998,56.399903,246.089844,52.469727,116.760002
2010/3/18,-1.14,0.349999,0.550049,3.659912,46.55957,16.5,26.439941,3.5,-70.138672,-55.830078,117.110001
2010/3/19,-0.660003,-1.14,-9.430054,-30.849853,-39,-44.889892,-70.879882,0.100097,-239.121093,0,115.970001
2010/3/22,1.450004,-0.660003,9.219971,37.549804,46.179688,19.070068,26.239746,-21.700195,-49.779297,0,115.309998
2010/3/23,0.209999,1.450004,6.22998,8.820069,100.440429,32.649903,50.910156,41.600098,132.849609,36.310547,116.760002
2010/3/24,0.659996,0.209999,-2.669922,8.520019,-50.110351,-8.560059,5.839844,-1.399903,-404.449219,28.449218,116.970001
2010/3/25,-0.759994,0.659996,-2.450073,-8.51001,3.780273,39.280029,82.030273,-5.200195,-119.40039,37.480469,117.629997
2010/3/26,0.299995,-0.759994,0.130005,-2.95996,7.94043,11.139893,24.299805,19.5,468.40039,14.69043,116.870003
2010/3/29,0.290001,0.299995,6.040039,2.919921,45.789062,16.070068,37.470215,6.799805,82.478516,112.219726,117.169998
2010/3/30,-0.510002,0.290001,-2,-3.709961,12.320313,-36.050049,-48.240235,5.600097,136.089844,116.519532,117.459999
2010/3/31,0.850006,-0.510002,-0.52002,8.699952,-50.030274,14.380127,49.979981,-25.399902,24.271484,40.200195,116.949997
2010/4/1,0.449997,0.850006,7.479981,-2.199952,70.140625,0,0,0,0,201.709961,117.800003
2010/4/5,0.169998,0.449997,7.300049,10.850098,45.040039,0,0,0,0,-29.929688,118.25
2010/4/6,0.380005,0.169998,2.21997,12.77002,-10.540039,0.350098,-1.639649,33,0,-54.390625,118.419998
2010/4/7,-0.850006,0.380005,-6.47998,-9.110108,-64.959961,-41.879883,-48.430176,-5.399903,8.070313,-116.639648,118.800003
2010/4/8,1.07,-0.850006,5.719971,17.320069,29.929688,1.059815,26.319825,-3.90039,178.310547,-5.049805,117.949997
2010/4/9,0.68,1.07,7.46997,14.089843,69.830078,69.949951,57.550293,15.90039,374.039062,126.169922,119.019997
2010/4/12,-0.079994,0.68,1,-0.449951,9.969727,-39.649903,-47.530274,25.399903,-172.660156,-97.870117,119.699997
2010/4/13,0.649994,-0.079994,2.75,26.850098,13.980468,12.919922,33.200195,-22.300293,-33.058594,10.540039,119.620003
2010/4/14,0.720001,0.649994,12.080079,21.609863,102.259766,17.650147,17.149903,41.300293,82.308594,96.610352,120.269997
2010/4/15,-0.129997,0.720001,-0.599976,1.969971,20.700195,-24.410156,-21.979981,-3.300293,-206.058594,-79.54004,120.989998
2010/4/16,-1.849999,-0.129997,-18.109985,-27.579834,-125.299804,-80.359864,-106.049804,-32.09961,-501.521484,-300.890625,120.860001
2010/4/19,1.549996,-1.849999,6.97998,14.919922,74.75,23.219971,34.899902,-51.90039,-38.519531,30.470704,119.010002
2010/4/20,0.389999,1.549996,8.119995,13.890136,23.799804,49.639893,87.040039,13,213.5,71.679687,120.559998
2010/4/21,-1.139999,0.389999,-4.640014,-23.090087,2.870117,-67.889893,-51.310059,19.300293,-448.830078,-43.780273,120.949997
2010/4/22,1.130004,-1.139999,5.349975,31.330078,12.399415,-47.629883,-36.609863,-36.700196,101.230468,-57.109375,119.809998
2010/4/23,0.909996,1.130004,9.199951,15,72.930664,73.389893,124.509766,0,116.050782,108.689453,120.940002
2010/4/26,-1.199996,0.909996,-7.149902,-17.27002,-1.44043,-6.389893,15.270019,0,-159.730469,69.669922,121.849998
2010/4/27,-1.599999,-1.199996,-25.330078,-29.550049,-214.799805,-173.480224,-191.390136,-32.700195,-487.650391,-103.75,120.650002
2010/4/28,1.049995,-1.599999,8.710083,4.300049,56.769531,-18.949952,-30.449707,-35.699707,140.539063,0,119.050003
2010/4/29,0.779999,1.049995,13.469971,22.659912,122.590821,33.199952,45.009765,-27,-60.298828,0,120.099998
2010/4/30,-1.5,0.779999,-18.190064,-37.669922,-158.63086,-32.849854,-32.810058,-10.600098,-134.28125,0,120.879997
2010/5/3,-0.369995,-1.5,8.920044,-6.770019,139.88086,30.26001,53.480468,-10.399902,136.111328,0,119.379997
2010/5/4,-2.450004,-0.369995,-28.26001,-70.340088,-231.080078,-138.900147,-155.180175,-71.200196,-545.78125,0,119.010002
2010/5/5,-0.299996,-2.450004,-4.859985,-4,-50.280274,-104.399902,-101.120118,-56,-212.648438,0,116.559998
2010/5/6,-3.620003,-0.299996,-37.339966,-82.5,-348.700195,-129.149902,-129.270019,-105.600097,-477.970703,-375.200196,116.260002
2010/5/7,3.169999,-3.620003,-4.770019,57.26001,-133.240234,151.23999,23.740234,-48.09961,419.449219,-73.65039,112.639999
2010/5/10,-0.739998,3.169999,34.119995,-18.27002,393.820312,49.399902,107.619629,109.09961,227.589844,244.190429,115.809998
2010/5/11,1.220001,-0.739998,-0.959961,40.939942,-37.849609,10.53003,104.030274,-50.59961,-170.798829,-178.209961,115.07
2010/5/12,0.839996,1.220001,14.609985,27.720214,154.459961,108.330078,214.609863,34.59961,235.810547,77.739258,116.290001
2010/5/13,-2.009994,0.839996,-12.850098,-42.480224,-115.930664,-67.330078,-14.179688,53.5,-153.101562,-89.36914,117.129997
2010/5/14,-0.920006,-2.009994,-20.669921,-21.109863,-163.699219,-179.899903,-196.580078,-45.799805,-426.419922,-124.030274,115.120003
2010/5/17,0.68,-0.920006,2.260009,20.070068,8.469726,74.509766,114.169922,-110.600098,-63.228516,-16.230469,114.199997
2010/5/18,-3.11,0.68,-19.210083,-65.060059,-119.75,-44.029785,-52.22998,-24.199707,-216.640625,-225.80957,114.879997
2010/5/19,-2.39,-3.11,-12.22998,-62.21997,-65.490234,-34.890137,-68.740235,-69.600097,142.310547,34.519531,111.769997
2010/5/20,-3.469993,-2.39,-40.079956,-75.979981,-376.280273,-89.27002,-187.889648,-102.899903,0,-298.009765,109.379997
2010/5/21,2.609993,-3.469993,17.520019,51.02002,129.530273,27.300049,23.22998,23.699707,0,-68.84961,105.910004
2010/5/24,-3.409996,2.609993,-17.359985,-63.150147,-132.030273,-133.949951,-198.860351,56.899903,-153.039063,-122.850586,108.519997
2010/5/25,3.370002,-3.409996,8.089966,68.790039,-16.319336,66.899902,75.870117,-82.5,-139.90039,-64.790039,105.110001
2010/5/26,0.709999,3.370002,-1.23999,18.580078,-73.379883,39.830079,67.180176,22.90039,-161.449219,-148.049804,108.480003
2010/5/27,1.449997,0.709999,28.319946,30.369873,286.269531,119.899902,160.199707,79.59961,800.5,386.759765,109.190002
2010/5/28,-2.290001,1.449997,-15.289917,-30.399902,-124.05957,-71.51001,-18.899903,38.90039,-215.820312,-58.799804,110.639999
2010/6/1,-0.269996,-2.290001,-14.290039,-10.199951,-108.330078,-9.829834,-20.459961,-26.100097,50.980468,-142.809571,108.349998
2010/6/2,2.57,-0.269996,25.809936,51.169922,225.05957,100.929932,152.200196,-4.100098,171.339844,154.370118,108.080002
2010/6/3,-2.040001,2.57,-0.389892,-28.709961,-1.05957,-4.77002,5.790039,69.200195,-57.640625,150.419921,110.650002
2010/6/4,-1.410004,-2.040001,-32.590088,-30.449951,-317.860352,-170.820068,-204.990235,-54.700195,-553.580078,-203.879882,108.610001
2010/6/7,-1.629997,-1.410004,-15.029907,-50.53003,-118.80957,36.690185,40.379883,-90.100098,248.070312,-256.570313,107.199997
2010/6/8,1.669998,-1.629997,11.939941,8.709961,128.629883,-22.050048,-20.919922,57.399903,28.458985,26.780274,105.57
2010/6/9,0.620003,1.669998,-3.97998,3.929932,-39.900391,4.72998,63.169922,-2.899903,29.410156,1.20996,107.239998
2010/6/10,0.330001,0.620003,23.880004,10.689941,265.110351,120.310059,123.790039,64.700196,478.03125,224.54004,107.860001
2010/6/11,2.329995,0.330001,12.349976,64.26001,45.049805,46.619873,30.560059,0,106.910156,123.609375,108.190002
2010/6/14,-0.239998,2.329995,-3.790039,-7.179932,-19.429687,7.360107,-24.140137,0,-104.021484,20.720703,110.519997
2010/6/15,1.139999,-0.239998,22.810059,37.080079,211.839843,98.819824,113.689942,0,0,197.449218,110.279999
2010/6/16,0.860001,1.139999,1.95996,23.030029,5.740235,-17.689941,-21.239746,0,0,-33.849609,111.419998
2010/6/17,-0.449997,0.860001,0.180054,-7.650147,25.019531,13.390137,42.109863,-23.399902,-2.589844,18.730469,112.279999
2010/6/18,1.290001,-0.449997,6.630005,32.170166,17.459961,65.349853,96.530273,41.899902,372.179688,81.289062,111.830002
2010/6/21,-1.709999,1.290001,-8.890015,-44.280029,-10.509766,-47.389892,-65.550293,36.299805,290.070312,22.640625,113.120003
2010/6/22,-1.770005,-1.709999,-18.330078,-32.420166,-148.65039,-37.459961,-35.659668,-56.899903,-142.810547,-158.910156,111.410004
2010/6/23,-0.949997,-1.770005,-4.639892,-18.209961,3.780273,0.569824,13.179688,-43.699707,78.779297,-70.379883,109.639999
2010/6/24,-0.950004,-0.949997,-15.830078,-21.469971,-143.599609,-107.299805,-116.149903,-31.200195,-181.519531,-123.919922,108.690002
2010/6/25,0.290001,-0.950004,2.400024,2.699952,-10.430664,-21.450195,-18.859863,-47.899902,102.160156,-19.790039,107.739998
2010/6/28,-2.010002,0.290001,-6.400024,-43.51001,-7.330078,-17.339844,-35.689941,-38.300293,9.369141,-40.509765,108.029999
2010/6/29,-2.099999,-2.010002,-30.539917,-49.889893,-267.379883,-72.330078,-89.42041,-60.199707,-741.728516,-321.950196,106.019997
2010/6/30,-0.769996,-2.099999,-9.460083,-23.280029,-95.070313,-61.209961,-86.649903,-36.700196,0,-99.589843,103.919998
2010/7/1,-0.040001,-0.769996,-3.449952,-5.25,-40.739258,-14.890137,-0.389648,-36.799804,0,-62.300782,103.150002
2010/7/2,0.529998,-0.040001,0.439942,16.780029,-46.049804,-19.510009,-37.75,-28.600098,-281.730469,-76.279297,103.110001
2010/7/6,-0.510002,0.529998,0.450073,-22.620117,57.139648,34.080078,48.709961,58.5,170.320313,164.279297,103.639999
2010/7/7,3.870003,-0.510002,34.380005,75.300049,275.639649,129.659912,129.679687,-4.799805,283,140.260743,103.129997
2010/7/8,0.129997,3.870003,7.579956,-0.76001,119.730468,51.240234,44.610352,78.59961,-88.371094,138.799804,107
2010/7/9,0.470001,0.129997,6.72998,19.920166,60.25,-4.670166,9.47998,38.40039,333.240234,-61.15039,107.129997
2010/7/12,1.550004,0.470001,3.420044,27.129883,18.309571,5.689942,-1.610351,8.399903,9.089844,52.40039,107.599998
2010/7/13,0.159996,1.550004,14.959961,25.73999,153.410156,83.800048,136.890136,-5.5,237.111328,114.629883,109.150002
2010/7/14,0.300003,0.159996,-1.150024,0.77002,-3.860352,-34.819824,-27.450195,54.399902,-191.93164,-6.360352,109.309998
2010/7/15,-0.520005,0.300003,-0.609985,-16.050049,-10.899414,-22.350097,-22.270019,-15.100098,-236.679688,-100.259765,109.610001
2010/7/16,-2.039993,-0.520005,-27,-45.899902,-258.080078,-118.949952,-130.639649,-37.100097,-285.728516,0,109.089996
2010/7/19,-1.18,-2.039993,-2.319947,-20.459961,53.360352,36.349854,4.290039,-42.799805,67.839844,0,107.050003
2010/7/20,3.169998,-1.18,22.140015,70.779785,74.539062,-12.059815,-27.439941,52.700195,301.878906,0,105.870003
2010/7/21,-0.700005,3.169998,-14.530029,-20.089844,-104.209961,-26.880127,-40.630371,-3.90039,109.890625,-187.79004,109.040001
2010/7/22,0.900002,-0.700005,20.030029,18.300049,199.350586,122.179932,154.169922,-14.09961,360.359375,163.839844,108.339996
2010/7/23,1.36,0.900002,10.719971,37.280029,103.009766,39.100098,75.760254,70.59961,96.78125,140.610352,109.239998
2010/7/26,1.57,1.36,14.46997,35,101.110351,26.300049,10.080078,24.600097,20.908204,-8.060547,110.599998
2010/7/27,-0.849998,1.57,-4.520019,-22,11.729493,19.540039,27.609863,6.899903,-3.988282,101.799805,112.169998
2010/7/28,0.199997,-0.849998,-4.77002,-5.550049,-38.069336,-0.540039,-35.930176,26.800293,129.619141,39.040039,111.32
2010/7/29,-2.349999,0.199997,-9.630005,-51.780029,-33.75,-32.850098,-79.369629,-9.899903,-82.708984,5.100586,111.519997
2010/7/30,2.82,-2.349999,9.090088,56.030029,3.629883,28.669922,64.229981,-22.300293,212.96875,-83.970704,109.169998
2010/8/2,0.490005,2.82,17.809937,8.429932,205.099609,68.640137,92.310058,59.800293,388.75,141.930665,111.989998
2010/8/3,0.049996,0.490005,-4.279907,-0.659912,-43.719727,2.040039,7.699707,15.09961,-42.84961,-109.75,112.480003
2010/8/4,-0.279999,0.049996,4.71997,0.129883,49.469727,17.159912,45.169922,-16.799805,9.800781,33.519531,112.529999
2010/8/5,-0.510002,-0.279999,-3.710083,-23.800049,-11.120117,17.100097,28.27002,15.899902,-1.18164,-79.689453,112.25
2010/8/6,1.18,-0.510002,0.730103,31.390137,-13.929688,-16.570068,-34.469727,-2.199707,64.580078,-25.140625,111.739998
2010/8/9,-0.889999,1.18,0.119995,-18.75,42.009766,5.219971,-10.75,32.799805,123.701172,94.459961,112.919998
2010/8/10,-1.379997,-0.889999,-6.030029,-43.130127,-64.80957,-64.03003,-81.270019,-58.700195,-221.960938,-206.939454,112.029999
2010/8/11,-3,-1.379997,-35.410035,-72.290039,-270.240235,-93.97998,-92.700196,-92.399903,-502.849609,-297.540039,110.650002
2010/8/12,0.639999,-3,0.739991,18.450195,-41.25,39,21.209961,-38.799804,55.75,89.319336,107.650002
2010/8/13,-0.720001,0.639999,-4.729981,-21.780029,-17.259765,-27.859863,-30.330078,47.100097,-213.220703,-69.589843,108.290001
2010/8/16,1.620002,-0.720001,3.670044,35.780029,-5.44043,-7.25,-7.459961,-5.5,199.361328,-55.370118,107.57
2010/8/17,0.349999,1.620002,10.919922,8.209961,100.959961,35.169922,57.800293,24.5,86.570312,171.650391,109.190002
2010/8/18,-0.32,0.349999,0.359985,-0.5,12.560547,16.419921,33.209961,8,-73.18164,-18.660156,109.540001
2010/8/19,-1.660003,-0.32,-16.809936,-32.540039,-140.169922,-96.540039,-136.419922,0.799805,-164.978516,-3.479492,109.220001
2010/8/20,0.480003,-1.660003,-2.27002,16.080078,-55.470703,-33.449951,-62.720215,-34.600098,33.529297,-92.120118,107.559998
2010/8/23,-2.090004,0.480003,-10.160034,-57.340088,-42.459961,-13.459961,-54.319824,-9.299804,-203.900391,-122.640625,108.040001
2010/8/24,-1,-2.090004,-14.219971,-21.850098,-132.899414,-40.959961,-37.390137,-47.100098,-155.779296,-120.159179,105.949997
2010/8/25,1.490005,-1,7.300049,39.340088,19.75,8.219971,11.79004,-46.5,-0.390625,3.579101,104.949997
2010/8/26,-0.550003,1.490005,-7.010009,-14.330078,-77.720703,-30.399902,-37.279786,21.5,-40.089844,-96.549804,106.440002
2010/8/27,0.690003,-0.550003,13.630004,11.600098,163.40039,58.339843,73.489746,31.700195,233.919922,329.980468,105.889999
2010/8/30,-1.660004,0.690003,-16.020019,-36,-139.160156,-83.639892,-127.450195,56.59961,-257.789063,-142.65039,106.580002
2010/8/31,1.810005,-1.660004,2.839966,32.98999,9.589844,72.820068,90.910156,-23.799805,31.298828,-165.479492,104.919998
2010/9/1,1.989998,1.810005,30.940063,36.23999,254.070312,102.529785,134.620118,95.399902,293.88086,236.299804,106.730003
2010/9/2,1.82,1.989998,12.949951,48.969971,51.839844,31.700196,20.100097,24.700196,54.410156,27.969727,108.720001
2010/9/3,-0.169998,1.82,8.989991,-0.699951,124.879883,27.049804,45.259766,44.199707,501.099609,134.429687,110.540001
2010/9/7,-0.510002,-0.169998,-10.239991,-11.189942,-108.309571,-36.529785,-37.589844,-9.5,-206.710937,-133.159179,110.370003
2010/9/8,1.790001,-0.510002,8.790039,35.02002,49.649414,34.139893,42.509766,-20.59961,-43.378906,21.679687,109.860001
2010/9/9,-0.529999,1.790001,3.419922,-12.01001,26.870118,36.26001,44.380371,40.799805,140.90039,11.709961,111.650002
2010/9/10,1.459999,-0.529999,8.810059,24.719971,43.589843,62.21997,72.289551,-8.700195,86.179688,193.389648,111.120003
2010/9/13,-0.080002,1.459999,7.780029,17.51001,86.13086,2.139893,3.270019,48.100097,363.830078,-6.139648,112.580002
2010/9/14,-0.18,-0.080002,-1.72998,1.859863,-18.310547,8.810058,20.740235,8.700196,59.21875,0,112.5
2010/9/15,0.410003,-0.18,4.459961,14.340088,45.330078,-18.280029,-27.379883,32.899902,-125.738281,0,112.32
